0.0000000000000000E+00	0.0000000000000000E+00
1.3000000000000000E+01	2.1000000000000001E+00
2.6000000000000000E+01	3.2999999999999998E+00
4.0000000000000000E+01	4.0000000000000000E+00
6.0000000000000000E+01	3.6000000000000001E+00
1.0000000000000000E+02	1.7000000000000000E+00
1.5000000000000000E+02	5.9999999999999998E-01
2.5000000000000000E+02	2.0000000000000001E-01
3.6000000000000000E+02	5.0000000000000003E-02
