0.0000000000000000E+00	0.0000000000000000E+00
1.5000000000000000E+01	2.0000000000000000E+00
2.2500000000000000E+01	3.0000000000000000E+00
3.0000000000000000E+01	3.7000000000000002E+00
3.5000000000000000E+01	3.7999999999999998E+00
4.7000000000000000E+01	3.0000000000000000E+00
5.5000000000000000E+01	2.0000000000000000E+00
7.5000000000000000E+01	1.0000000000000000E+00
1.1000000000000000E+02	0.0000000000000000E+00
1.2000000000000000E+02	-2.5000000000000000E-01
